variable,variable_en,variable_bm,sex,year,mean,median,recipients
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2015,3641.0,3100.0,5400
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2016,2927.0,3000.0,15500
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2017,3321.0,3100.0,11200
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2018,5425.0,3538.0,9300
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2019,6010.0,4212.0,9500
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2020,3223.0,2620.0,10600
msic_d,"Electricity, gas, steam and air conditioning supply ","Bekalan elektrik, gas, wap dan pendingin udara",female,2021,3253.6,2763.0,11000
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2010,1034.0,800.0,11500
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2011,2347.0,1700.0,11700
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2012,1369.0,860.0,11800
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2013,1409.0,1300.0,11900
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2014,1789.0,1300.0,10900
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2015,2278.0,2000.0,6300
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2016,1987.0,1400.0,12700
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2017,2780.0,2145.0,11400
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2018,2586.0,2156.0,12300
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2019,2595.0,2261.0,10300
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2020,2370.0,2215.0,11300
msic_e,"Water supply; sewerage, waste management and remediation activities ","Bekalan air; pembentungan, pengurusan sisa dan aktiviti pemulihan",female,2021,2645.1,1878.0,11300
msic_f,Construction ,Pembinaan,female,2010,2025.0,1600.0,79200
msic_f,Construction ,Pembinaan,female,2011,2005.0,1500.0,89200
msic_f,Construction ,Pembinaan,female,2012,1971.0,1600.0,90000
msic_f,Construction ,Pembinaan,female,2013,2050.0,1600.0,85200
msic_f,Construction ,Pembinaan,female,2014,2182.0,1800.0,92900
msic_f,Construction ,Pembinaan,female,2015,2438.0,2000.0,97900
msic_f,Construction ,Pembinaan,female,2016,2122.0,2000.0,96000
msic_f,Construction ,Pembinaan,female,2017,2752.0,2300.0,104300
msic_f,Construction ,Pembinaan,female,2018,3158.0,2403.0,110100
msic_f,Construction ,Pembinaan,female,2019,3115.0,2488.0,103000
msic_f,Construction ,Pembinaan,female,2020,2852.0,2221.0,113000
msic_f,Construction ,Pembinaan,female,2021,2611.2,2170.0,117200
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2010,1248.0,980.0,430800
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2011,1285.0,1000.0,496100
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2012,1296.0,1000.0,496900
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2013,1394.0,1100.0,542100
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2014,1486.0,1200.0,589000
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2015,1602.0,1200.0,586500
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2016,1667.0,1400.0,601700
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2017,1803.0,1600.0,634600
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2018,1915.0,1540.0,622300
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2019,2123.0,1711.0,671000
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2020,1830.0,1350.0,634900
msic_g,Wholesale and retail trade; repair of motor vehicles and motorcycles ,"Perdagangan borong dan runcit, pembaikan kenderaan bermotor dan motosikal",female,2021,1918.0,1592.0,714500
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2010,1891.0,1500.0,67200
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2011,1878.0,1500.0,74900
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2012,1922.0,1500.0,70200
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2013,1851.0,1500.0,55900
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2014,2024.0,1700.0,68300
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2015,2412.0,1905.0,74500
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2016,2300.0,2000.0,86200
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2017,2456.0,2160.0,72800
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2018,2846.0,2240.0,91300
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2019,3031.0,2444.0,87700
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2020,2453.0,2019.0,100100
msic_h,Transportation and storage,Pengangkutan dan penyimpanan,female,2021,2587.3,1937.0,142500
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2010,962.0,750.0,183300
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2011,977.0,800.0,195800
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2012,987.0,800.0,228200
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2013,1094.0,840.0,237000
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2014,1157.0,940.0,247900
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2015,1207.0,950.0,239700
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2016,1366.0,1000.0,255600
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2017,1544.0,1300.0,280100
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2018,1605.0,1261.0,294200
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2019,1799.0,1380.0,328900
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2020,1528.0,1211.0,343500
msic_i,Accommodation and food and beverage service activities,Penginapan dan aktiviti perkhidmatan makanan dan minuman,female,2021,1770.9,1392.0,376300
msic_j,Information and communication,Maklumat dan Komunikasi,female,2010,2889.0,2200.0,49900
msic_j,Information and communication,Maklumat dan Komunikasi,female,2011,2521.0,2100.0,52700
msic_j,Information and communication,Maklumat dan Komunikasi,female,2012,3097.0,2700.0,78800
msic_j,Information and communication,Maklumat dan Komunikasi,female,2013,3447.0,3000.0,60700
msic_j,Information and communication,Maklumat dan Komunikasi,female,2014,3040.0,2500.0,79400
msic_j,Information and communication,Maklumat dan Komunikasi,female,2015,3422.0,3000.0,67300
msic_j,Information and communication,Maklumat dan Komunikasi,female,2016,3569.0,3000.0,60800
msic_j,Information and communication,Maklumat dan Komunikasi,female,2017,3747.0,3000.0,70200
msic_j,Information and communication,Maklumat dan Komunikasi,female,2018,4334.0,3410.0,73300
msic_j,Information and communication,Maklumat dan Komunikasi,female,2019,4444.0,3570.0,71300
msic_j,Information and communication,Maklumat dan Komunikasi,female,2020,3849.0,3241.0,80900
msic_j,Information and communication,Maklumat dan Komunikasi,female,2021,3855.0,3423.0,71400
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2010,2577.0,2155.0,148700
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2011,2612.0,2300.0,152300
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2012,2828.0,2500.0,161600
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2013,2841.0,2500.0,150600
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2014,3270.0,3000.0,153800
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2015,3117.0,3000.0,174800
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2016,3622.0,3000.0,162000
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2017,4108.0,3100.0,188700
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2018,4170.0,3029.0,160400
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2019,4176.0,3308.0,185800
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2020,3780.0,3028.0,178800
msic_k,Financial and insurance/takaful activities ,Aktiviti kewangan dan insurans/takaful,female,2021,3541.4,2931.0,185500
msic_l,Real estate activities ,Aktiviti hartanah,female,2010,2350.0,2140.0,20300
msic_l,Real estate activities ,Aktiviti hartanah,female,2011,2577.0,2300.0,19600
msic_l,Real estate activities ,Aktiviti hartanah,female,2012,2113.0,1800.0,20900
msic_l,Real estate activities ,Aktiviti hartanah,female,2013,2488.0,2250.0,29000
msic_l,Real estate activities ,Aktiviti hartanah,female,2014,2950.0,2500.0,30100
msic_l,Real estate activities ,Aktiviti hartanah,female,2015,3271.0,2700.0,26400
msic_l,Real estate activities ,Aktiviti hartanah,female,2016,3945.0,2800.0,29100
msic_l,Real estate activities ,Aktiviti hartanah,female,2017,4278.0,3000.0,32100
msic_l,Real estate activities ,Aktiviti hartanah,female,2018,4541.0,3435.0,43800
msic_l,Real estate activities ,Aktiviti hartanah,female,2019,4728.0,3874.0,37200
msic_l,Real estate activities ,Aktiviti hartanah,female,2020,3273.0,2924.0,36800
msic_l,Real estate activities ,Aktiviti hartanah,female,2021,3245.9,2614.0,30900
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2010,2072.0,1700.0,101500
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2011,2347.0,2000.0,130500
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2012,2432.0,2000.0,136200
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2013,2510.0,2000.0,137900
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2014,2931.0,2375.0,142600
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2015,2883.0,2500.0,151800
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2016,3374.0,2800.0,153000
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2017,3623.0,2800.0,148000
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2018,4149.0,3020.0,169000
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2019,4202.0,3330.0,179700
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2020,3362.0,2826.0,169900
msic_m,"Professional, scientific and technical activities","Aktiviti profesional, saintifik dan teknikal",female,2021,3226.3,2646.0,174500
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2010,1186.0,800.0,80400
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2011,1001.0,700.0,99600
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2012,962.0,650.0,114400
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2013,1202.0,800.0,128400
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2014,1338.0,900.0,151700
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2015,1388.0,900.0,164600
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2016,1472.0,900.0,153700
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2017,1675.0,1200.0,159500
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2018,1854.0,1316.0,172300
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2019,1995.0,1436.0,183200
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2020,1971.0,1274.0,213500
msic_n,Administrative and support service activities ,Aktiviti pentadbiran dan khidmat sokongan,female,2021,2119.6,1692.0,216300
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2010,2264.0,2000.0,227200
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2011,2384.0,2080.0,212900
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2012,2406.0,2095.0,207100
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2013,2647.0,2367.0,233800
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2014,2975.0,2645.0,222900
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2015,3007.0,2615.0,225400
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2016,3447.0,2820.0,211500
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2017,3531.0,3150.0,225700
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2018,3743.0,3155.0,199800
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2019,4062.0,3475.0,210800
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2020,4006.0,3623.0,235000
msic_o,Public administration and defence; compulsory social security,Pentadbiran awam dan pertahanan; aktiviti keselamatan sosial wajib,female,2021,4278.9,3993.0,210800
msic_p,Education ,Pendidikan,female,2010,2687.0,2650.0,468300
msic_p,Education ,Pendidikan,female,2011,2695.0,2700.0,485000
msic_p,Education ,Pendidikan,female,2012,2926.0,3000.0,493100
msic_p,Education ,Pendidikan,female,2013,3205.0,3237.0,513299
msic_p,Education ,Pendidikan,female,2014,3470.0,3547.0,549900
msic_p,Education ,Pendidikan,female,2015,3751.0,3770.0,565000
msic_p,Education ,Pendidikan,female,2016,3842.0,3926.0,560900
msic_p,Education ,Pendidikan,female,2017,4262.0,4200.0,552800
msic_p,Education ,Pendidikan,female,2018,4409.0,4267.0,604500
msic_p,Education ,Pendidikan,female,2019,4798.0,4692.0,608800
msic_p,Education ,Pendidikan,female,2020,4698.0,4777.0,588400
msic_p,Education ,Pendidikan,female,2021,5019.2,4869.0,554000
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2010,2178.0,1937.0,164700
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2011,2187.0,2000.0,192900
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2012,2326.0,2146.0,215100
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2013,2533.0,2300.0,220300
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2014,2818.0,2500.0,222500
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2015,2809.0,2550.0,234500
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2016,3070.0,2990.0,263700
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2017,3498.0,3000.0,275700
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2018,3771.0,3143.0,255400
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2019,3881.0,3519.0,278000
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2020,3767.0,3436.0,297200
msic_q,Human health and social work activities ,Aktiviti kesihatan kemanusiaan dan kerja sosial,female,2021,4166.7,4071.0,286000
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2010,1396.0,1100.0,26100
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2011,1332.0,950.0,29500
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2012,1448.0,1200.0,22900
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2013,1581.0,1434.0,31200
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2014,1653.0,1500.0,21700
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2015,1979.0,1500.0,22700
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2016,1941.0,1550.0,34600
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2017,2549.0,1895.0,26200
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2018,2262.0,1794.0,23900
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2019,2335.0,1914.0,21800
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2020,2436.0,1817.0,21700
msic_r,"Arts, entertainment and recreation","Kesenian, hiburan dan rekreasi",female,2021,2630.5,2362.0,15300
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2010,1301.0,1150.0,55900
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2011,1249.0,1000.0,60800
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2012,1334.0,1200.0,58500
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2013,1454.0,1200.0,64000
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2014,1682.0,1300.0,71200
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2015,1551.0,1320.0,62700
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2016,1736.0,1500.0,57400
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2017,1761.0,1550.0,72300
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2018,2001.0,1917.0,66600
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2019,2200.0,1918.0,75300
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2020,2042.0,1593.0,75000
msic_s,Other service activities,Aktiviti perkhidmatan lain,female,2021,2006.5,1704.0,64900
